iter	Passed	Remaining
3242	13915	14156
3243	13921	14153
3244	13925	14148
3245	13930	14144
3246	13934	14140
3247	13940	14137
3248	13943	14132
3249	13947	14128
3250	13951	14123
3251	13955	14118
3252	13959	14113
3253	13962	14108
3254	13966	14103
3255	13970	14098
3256	13974	14094
3257	13979	14091
3258	13983	14086
3259	13988	14082
3260	13993	14079
3261	13997	14074
3262	14001	14070
3263	14006	14066
3264	14010	14061
3265	14014	14057
3266	14018	14053
3267	14022	14048
3268	14027	14044
3269	14031	14039
3270	14035	14035
3271	14041	14032
3272	14044	14027
3273	14048	14022
3274	14052	14018
3275	14061	14018
3276	14065	14013
3277	14069	14009
3278	14074	14005
3279	14078	14001
3280	14082	13996
3281	14089	13995
3282	14093	13990
3283	14100	13988
3284	14105	13985
3285	14109	13980
3286	14114	13976
3287	14119	13973
3288	14124	13970
3289	14131	13967
3290	14136	13964
3291	14140	13960
3292	14144	13955
3293	14148	13951
3294	14152	13946
3295	14157	13942
3296	14161	13937
3297	14165	13933
3298	14172	13931
3299	14176	13927
3300	14180	13923
3301	14186	13920
3302	14190	13915
3303	14195	13911
3304	14201	13909
3305	14206	13905
3306	14210	13900
3307	14215	13897
3308	14219	13892
3309	14223	13888
3310	14227	13883
3311	14231	13879
3312	14235	13874
3313	14239	13870
3314	14243	13865
3315	14248	13861
3316	14252	13857
3317	14256	13852
3318	14260	13848
3319	14264	13843
3320	14268	13838
3321	14272	13834
3322	14276	13829
3323	14281	13826
3324	14288	13824
3325	14292	13820
3326	14301	13819
3327	14305	13815
3328	14309	13810
3329	14313	13806
3330	14317	13801
3331	14321	13796
3332	14325	13792
3333	14330	13788
3334	14335	13785
3335	14339	13780
3336	14342	13775
3337	14347	13771
3338	14350	13766
3339	14354	13760
3340	14357	13756
3341	14361	13751
3342	14365	13746
3343	14368	13741
3344	14372	13736
3345	14379	13735
3346	14384	13731
3347	14389	13727
3348	14393	13722
3349	14397	13718
3350	14401	13714
3351	14405	13709
3352	14410	13705
3353	14416	13702
3354	14419	13697
3355	14424	13693
3356	14429	13689
3357	14434	13686
3358	14438	13682
3359	14442	13677
3360	14447	13674
3361	14451	13669
3362	14455	13664
3363	14462	13663
3364	14467	13658
3365	14471	13654
3366	14475	13649
3367	14478	13644
3368	14482	13640
3369	14487	13635
3370	14491	13631
3371	14497	13628
3372	14501	13624
3373	14505	13620
3374	14509	13615
3375	14514	13611
3376	14518	13606
3377	14521	13601
3378	14525	13597
3379	14529	13592
3380	14534	13588
3381	14538	13584
3382	14542	13580
3383	14546	13575
3384	14550	13570
3385	14554	13565
3386	14558	13561
3387	14564	13558
3388	14569	13554
3389	14573	13550
3390	14579	13547
3391	14583	13542
3392	14587	13538
3393	14591	13534
3394	14596	13530
3395	14599	13524
3396	14604	13520
3397	14608	13516
3398	14611	13511
3399	14615	13506
3400	14620	13502
3401	14627	13500
3402	14631	13495
3403	14635	13491
3404	14639	13487
3405	14642	13481
3406	14646	13476
3407	14650	13472
3408	14654	13467
3409	14659	13464
3410	14664	13460
3411	14667	13455
3412	14671	13450
3413	14675	13446
3414	14681	13443
3415	14685	13438
3416	14691	13435
3417	14694	13430
3418	14698	13426
3419	14702	13421
3420	14705	13416
3421	14709	13411
3422	14713	13406
3423	14718	13402
3424	14721	13397
3425	14726	13393
3426	14730	13388
3427	14735	13386
3428	14740	13382
3429	14746	13378
3430	14750	13374
3431	14757	13372
3432	14761	13368
3433	14765	13364
3434	14774	13363
3435	14778	13359
3436	14781	13353
3437	14784	13348
3438	14788	13343
3439	14792	13338
3440	14796	13334
3441	14800	13330
3442	14805	13325
3443	14809	13321
3444	14812	13316
3445	14817	13312
3446	14821	13307
3447	14825	13303
3448	14829	13299
3449	14835	13296
3450	14840	13292
3451	14845	13288
3452	14850	13285
3453	14857	13283
3454	14861	13278
3455	14872	13279
3456	14875	13275
3457	14880	13270
3458	14884	13266
3459	14887	13261
3460	14891	13256
3461	14895	13251
3462	14899	13247
3463	14903	13242
3464	14907	13237
3465	14911	13233
3466	14916	13230
3467	14920	13225
3468	14925	13222
3469	14929	13217
3470	14933	13212
3471	14939	13209
3472	14943	13204
3473	14947	13200
3474	14951	13195
3475	14957	13192
3476	14961	13188
3477	14965	13183
3478	14971	13181
3479	14975	13176
3480	14979	13171
3481	14983	13167
3482	14987	13162
3483	14990	13157
3484	14994	13152
3485	14998	13148
3486	15002	13143
3487	15006	13139
3488	15010	13134
3489	15014	13130
3490	15018	13125
3491	15022	13121
3492	15026	13116
3493	15031	13113
3494	15037	13109
3495	15041	13105
3496	15045	13100
3497	15052	13098
3498	15056	13093
3499	15060	13089
3500	15065	13085
3501	15070	13082
3502	15074	13077
3503	15078	13072
3504	15083	13069
3505	15087	13064
3506	15090	13059
3507	15094	13054
3508	15100	13052
3509	15104	13047
3510	15108	13043
3511	15112	13038
3512	15120	13037
3513	15124	13032
3514	15128	13028
3515	15132	13023
3516	15136	13019
3517	15141	13015
3518	15144	13010
3519	15148	13005
3520	15153	13001
3521	15159	12998
3522	15163	12994
3523	15168	12990
3524	15172	12985
3525	15176	12981
3526	15180	12977
3527	15186	12973
3528	15190	12969
3529	15195	12965
3530	15199	12961
3531	15203	12956
3532	15207	12952
3533	15211	12947
3534	15216	12943
3535	15220	12938
3536	15224	12935
3537	15229	12931
3538	15234	12927
3539	15238	12922
3540	15243	12918
3541	15248	12915
3542	15252	12910
3543	15258	12907
3544	15262	12903
3545	15267	12899
3546	15270	12894
3547	15274	12889
3548	15280	12886
3549	15284	12882
3550	15289	12878
3551	15293	12873
3552	15297	12869
3553	15301	12864
3554	15304	12859
3555	15308	12854
3556	15314	12851
3557	15318	12847
3558	15322	12843
3559	15326	12838
3560	15331	12834
3561	15335	12829
3562	15339	12825
3563	15345	12822
3564	15348	12816
3565	15353	12813
3566	15362	12812
3567	15366	12808
3568	15370	12803
3569	15375	12800
3570	15379	12795
3571	15384	12791
3572	15388	12786
3573	15393	12783
3574	15397	12778
3575	15401	12774
3576	15407	12771
3577	15412	12767
3578	15416	12762
3579	15420	12758
3580	15426	12755
3581	15430	12750
3582	15434	12746
3583	15439	12742
3584	15445	12740
3585	15450	12735
3586	15456	12732
3587	15461	12729
3588	15466	12725
3589	15470	12721
3590	15474	12716
3591	15479	12712
3592	15484	12709
3593	15488	12704
3594	15493	12700
3595	15497	12696
3596	15502	12692
3597	15506	12688
3598	15511	12684
3599	15515	12679
3600	15519	12675
3601	15526	12672
3602	15529	12667
3603	15534	12663
3604	15539	12660
3605	15542	12655
3606	15546	12650
3607	15550	12645
3608	15553	12640
3609	15559	12637
3610	15562	12632
3611	15566	12627
3612	15570	12622
3613	15575	12619
3614	15579	12614
3615	15582	12609
3616	15587	12605
3617	15591	12600
3618	15595	12596
3619	15599	12591
3620	15603	12587
3621	15609	12584
3622	15613	12579
3623	15617	12575
3624	15623	12572
3625	15627	12567
3626	15632	12563
3627	15638	12560
3628	15642	12556
3629	15646	12551
3630	15651	12547
3631	15659	12546
3632	15663	12541
3633	15667	12537
3634	15673	12534
3635	15676	12529
3636	15681	12525
3637	15688	12523
3638	15692	12518
3639	15696	12513
3640	15700	12509
3641	15704	12505
3642	15708	12500
3643	15711	12495
3644	15715	12490
3645	15718	12485
3646	15724	12481
3647	15728	12477
3648	15733	12473
3649	15737	12469
3650	15741	12464
3651	15745	12460
3652	15749	12455
3653	15754	12451
3654	15758	12446
3655	15761	12442
3656	15765	12437
3657	15774	12437
3658	15778	12432
3659	15783	12428
3660	15787	12423
3661	15791	12419
3662	15794	12414
3663	15798	12409
3664	15802	12405
3665	15807	12400
3666	15813	12398
3667	15816	12393
3668	15821	12389
3669	15826	12384
3670	15831	12381
3671	15836	12377
3672	15840	12373
3673	15844	12368
3674	15852	12366
3675	15856	12362
3676	15860	12358
3677	15865	12354
3678	15868	12349
3679	15873	12344
3680	15877	12340
3681	15882	12336
3682	15886	12332
3683	15891	12328
3684	15895	12323
3685	15900	12319
3686	15904	12315
3687	15908	12310
3688	15912	12306
3689	15917	12302
3690	15934	12308
3691	15941	12305
3692	15950	12305
3693	15956	12302
3694	15963	12299
3695	15968	12295
3696	15972	12291
3697	15976	12287
3698	15982	12283
3699	15987	12279
3700	15991	12275
3701	15996	12271
3702	16001	12267
3703	16017	12272
3704	16020	12267
3705	16024	12262
3706	16028	12258
3707	16035	12255
3708	16039	12250
3709	16049	12251
3710	16059	12250
3711	16065	12248
3712	16071	12244
3713	16076	12240
3714	16081	12237
3715	16085	12233
3716	16090	12229
3717	16098	12227
3718	16104	12224
3719	16111	12222
3720	16117	12218
3721	16121	12214
3722	16128	12211
3723	16133	12208
3724	16137	12203
3725	16141	12199
3726	16144	12194
3727	16148	12189
3728	16151	12184
3729	16156	12179
3730	16160	12175
3731	16165	12171
3732	16170	12167
3733	16174	12163
3734	16178	12158
3735	16183	12154
3736	16190	12152
3737	16195	12148
3738	16199	12144
3739	16204	12140
3740	16209	12136
3741	16216	12134
3742	16222	12130
3743	16227	12127
3744	16236	12126
3745	16241	12122
3746	16246	12118
3747	16251	12114
3748	16255	12110
3749	16259	12105
3750	16265	12102
3751	16270	12099
3752	16276	12095
3753	16280	12091
3754	16287	12088
3755	16291	12084
3756	16302	12084
3757	16307	12080
3758	16311	12076
3759	16315	12072
3760	16321	12068
3761	16325	12064
3762	16329	12059
3763	16334	12055
3764	16339	12051
3765	16344	12047
3766	16347	12042
3767	16352	12038
3768	16356	12033
3769	16359	12028
3770	16363	12024
3771	16368	12020
3772	16372	12016
3773	16376	12011
3774	16379	12006
3775	16385	12002
3776	16389	11998
3777	16393	11993
3778	16398	11989
3779	16403	11985
3780	16407	11980
3781	16410	11976
3782	16415	11972
3783	16420	11967
3784	16423	11963
3785	16427	11958
3786	16432	11954
3787	16435	11949
3788	16439	11944
3789	16444	11940
3790	16449	11936
3791	16453	11931
3792	16456	11927
3793	16460	11922
3794	16465	11918
3795	16469	11914
3796	16474	11909
3797	16478	11905
3798	16483	11901
3799	16487	11896
3800	16490	11892
3801	16495	11888
3802	16500	11883
3803	16503	11878
3804	16507	11874
3805	16512	11870
3806	16517	11866
3807	16520	11861
3808	16524	11856
3809	16528	11852
3810	16533	11847
3811	16536	11843
3812	16540	11838
3813	16544	11833
3814	16548	11829
3815	16552	11824
3816	16555	11819
3817	16559	11814
3818	16563	11810
3819	16567	11805
3820	16573	11802
3821	16578	11798
3822	16582	11793
3823	16588	11790
3824	16593	11786
3825	16598	11782
3826	16602	11778
3827	16605	11773
3828	16609	11768
3829	16614	11764
3830	16618	11760
3831	16623	11756
3832	16628	11752
3833	16632	11748
3834	16637	11743
3835	16641	11739
3836	16647	11735
3837	16651	11731
3838	16654	11726
3839	16667	11727
3840	16671	11723
3841	16676	11719
3842	16680	11715
3843	16684	11710
3844	16688	11705
3845	16692	11701
3846	16696	11696
3847	16700	11692
3848	16704	11687
3849	16709	11683
3850	16712	11678
3851	16717	11674
3852	16720	11669
3853	16727	11666
3854	16730	11661
3855	16734	11656
3856	16738	11652
3857	16744	11649
3858	16748	11644
3859	16751	11639
3860	16756	11635
3861	16759	11630
3862	16763	11625
3863	16767	11620
3864	16771	11616
3865	16776	11612
3866	16779	11607
3867	16783	11602
3868	16787	11598
3869	16792	11594
3870	16796	11589
3871	16800	11584
3872	16803	11579
3873	16808	11575
3874	16812	11571
3875	16816	11566
3876	16821	11562
3877	16825	11558
3878	16829	11553
3879	16833	11549
3880	16837	11544
3881	16841	11539
3882	16845	11535
3883	16849	11530
3884	16852	11525
3885	16857	11521
3886	16862	11517
3887	16866	11512
3888	16869	11508
3889	16874	11503
3890	16878	11499
3891	16882	11494
3892	16886	11490
3893	16891	11486
3894	16895	11481
3895	16900	11477
3896	16903	11473
3897	16907	11468
3898	16911	11463
3899	16915	11458
3900	16918	11454
3901	16922	11449
3902	16926	11444
3903	16929	11439
3904	16934	11435
3905	16937	11430
3906	16940	11425
3907	16944	11420
3908	16948	11415
3909	16952	11411
3910	16956	11406
3911	16959	11401
3912	16963	11397
3913	16967	11392
3914	16972	11388
3915	16976	11384
3916	16981	11379
3917	16994	11381
3918	16999	11377
3919	17004	11373
3920	17009	11370
3921	17014	11366
3922	17019	11362
3923	17025	11359
3924	17029	11354
3925	17035	11351
3926	17039	11346
3927	17043	11341
3928	17047	11337
3929	17054	11334
3930	17058	11330
3931	17062	11325
3932	17066	11321
3933	17071	11317
3934	17075	11313
3935	17079	11308
3936	17084	11304
3937	17089	11300
3938	17092	11295
3939	17097	11291
3940	17101	11286
3941	17105	11282
3942	17109	11277
3943	17113	11273
3944	17118	11268
3945	17122	11264
3946	17125	11259
3947	17130	11255
3948	17133	11250
3949	17137	11245
3950	17142	11241
3951	17146	11237
3952	17151	11233
3953	17154	11228
3954	17158	11223
3955	17162	11218
3956	17165	11214
3957	17169	11209
3958	17173	11204
3959	17178	11200
3960	17181	11195
3961	17185	11190
3962	17189	11186
3963	17193	11181
3964	17196	11176
3965	17200	11172
3966	17204	11167
3967	17207	11162
3968	17211	11157
3969	17215	11153
3970	17218	11148
3971	17223	11144
3972	17228	11140
3973	17232	11135
3974	17237	11131
3975	17241	11126
3976	17244	11122
3977	17249	11117
3978	17253	11113
3979	17257	11108
3980	17261	11104
3981	17266	11100
3982	17269	11095
3983	17275	11091
3984	17279	11087
3985	17283	11083
3986	17288	11078
3987	17292	11074
3988	17298	11071
3989	17304	11067
3990	17309	11064
3991	17314	11059
3992	17318	11055
3993	17324	11052
3994	17330	11049
3995	17334	11044
3996	17338	11039
3997	17342	11035
3998	17349	11032
3999	17353	11028
4000	17358	11023
4001	17363	11020
4002	17367	11015
4003	17371	11011
4004	17377	11008
4005	17382	11003
4006	17387	10999
4007	17391	10995
4008	17396	10991
4009	17402	10988
4010	17406	10983
4011	17413	10980
4012	17416	10976
4013	17421	10971
4014	17425	10967
4015	17430	10963
4016	17437	10960
4017	17441	10956
4018	17447	10952
4019	17452	10949
4020	17458	10945
4021	17462	10941
4022	17465	10936
4023	17470	10931
4024	17475	10928
4025	17480	10924
4026	17485	10920
4027	17490	10916
4028	17496	10912
4029	17500	10908
4030	17504	10904
4031	17510	10900
4032	17514	10896
4033	17520	10893
4034	17526	10889
4035	17531	10885
4036	17534	10880
4037	17538	10875
4038	17544	10872
4039	17550	10868
4040	17554	10864
4041	17559	10860
4042	17564	10856
4043	17568	10852
4044	17575	10849
4045	17580	10845
4046	17585	10841
4047	17591	10838
4048	17596	10834
4049	17600	10829
4050	17606	10826
4051	17611	10822
4052	17615	10817
4053	17619	10813
4054	17623	10809
4055	17629	10805
4056	17634	10801
4057	17642	10799
4058	17646	10795
4059	17651	10790
4060	17658	10788
4061	17662	10783
4062	17668	10779
4063	17673	10776
4064	17677	10772
4065	17682	10767
4066	17687	10763
4067	17693	10760
4068	17697	10756
4069	17703	10752
4070	17709	10748
4071	17714	10745
4072	17718	10740
4073	17724	10737
4074	17727	10732
4075	17731	10727
4076	17736	10723
4077	17741	10719
4078	17745	10715
4079	17750	10711
4080	17760	10710
4081	17765	10706
4082	17772	10703
4083	17780	10701
4084	17784	10697
4085	17788	10692
4086	17794	10688
4087	17797	10683
4088	17800	10678
4089	17803	10673
4090	17808	10669
4091	17811	10664
4092	17814	10659
4093	17818	10654
4094	17821	10649
4095	17824	10644
4096	17832	10642
4097	17837	10638
4098	17841	10633
4099	17845	10628
4100	17850	10624
4101	17854	10620
4102	17859	10616
4103	17863	10611
4104	17868	10607
4105	17873	10603
4106	17888	10605
4107	17893	10601
4108	17898	10597
4109	17903	10594
4110	17909	10590
4111	17912	10585
4112	17917	10581
4113	17920	10576
4114	17924	10571
4115	17929	10567
4116	17933	10563
4117	17938	10559
4118	17942	10554
4119	17948	10551
4120	17952	10546
4121	17957	10542
4122	17961	10538
4123	17964	10533
4124	17967	10527
4125	17970	10522
4126	17973	10517
4127	17976	10512
4128	17996	10517
4129	18010	10518
4130	18014	10513
4131	18018	10509
4132	18022	10504
4133	18029	10502
4134	18033	10497
4135	18038	10493
4136	18043	10489
4137	18047	10484
4138	18050	10479
4139	18054	10474
4140	18057	10470
4141	18061	10465
4142	18064	10460
4143	18068	10455
4144	18073	10451
4145	18078	10447
4146	18083	10443
4147	18088	10439
4148	18094	10436
4149	18099	10432
4150	18103	10427
4151	18108	10423
4152	18112	10419
4153	18117	10415
4154	18122	10410
4155	18126	10406
4156	18131	10402
4157	18135	10398
4158	18141	10394
4159	18144	10389
4160	18149	10385
4161	18152	10380
4162	18157	10376
4163	18161	10371
4164	18165	10367
4165	18173	10365
4166	18178	10360
4167	18183	10356
4168	18187	10352
4169	18192	10348
4170	18198	10344
4171	18203	10340
4172	18208	10336
4173	18213	10333
4174	18219	10329
4175	18223	10325
4176	18230	10321
4177	18234	10317
4178	18239	10313
4179	18244	10309
4180	18249	10305
4181	18255	10301
4182	18260	10297
4183	18263	10293
4184	18270	10290
4185	18278	10287
4186	18283	10283
4187	18287	10279
4188	18291	10274
4189	18295	10269
4190	18306	10269
4191	18311	10264
4192	18315	10260
4193	18319	10256
4194	18325	10252
4195	18329	10247
4196	18333	10243
4197	18337	10238
4198	18342	10235
4199	18346	10230
4200	18350	10225
4201	18357	10222
4202	18361	10218
4203	18363	10212
4204	18367	10208
4205	18370	10202
4206	18373	10197
4207	18376	10192
4208	18381	10188
4209	18384	10183
4210	18389	10179
4211	18393	10174
4212	18397	10170
4213	18401	10165
4214	18404	10160
4215	18408	10155
4216	18411	10150
4217	18414	10146
4218	18419	10141
4219	18423	10137
4220	18427	10132
4221	18430	10127
4222	18434	10122
4223	18437	10118
4224	18442	10113
4225	18446	10109
4226	18450	10104
4227	18458	10102
4228	18462	10097
4229	18464	10092
4230	18470	10088
4231	18473	10083
4232	18476	10078
4233	18480	10073
4234	18483	10069
4235	18487	10064
4236	18490	10059
4237	18493	10053
4238	18496	10049
4239	18500	10044
4240	18504	10039
4241	18507	10034
4242	18512	10030
4243	18517	10026
4244	18521	10022
4245	18526	10017
4246	18530	10013
4247	18534	10009
4248	18537	10004
4249	18541	9999
4250	18547	9995
4251	18551	9991
4252	18555	9986
4253	18557	9981
4254	18560	9976
4255	18563	9971
4256	18568	9967
4257	18573	9962
4258	18578	9958
4259	18582	9954
4260	18586	9949
4261	18590	9945
4262	18594	9940
4263	18597	9935
4264	18600	9930
4265	18604	9926
4266	18607	9920
4267	18611	9916
4268	18615	9911
4269	18618	9906
4270	18621	9901
4271	18625	9896
4272	18630	9892
4273	18636	9889
4274	18640	9884
4275	18644	9880
4276	18648	9875
4277	18652	9871
4278	18658	9867
4279	18662	9863
4280	18667	9859
4281	18672	9855
4282	18676	9850
4283	18678	9845
4284	18683	9840
4285	18687	9836
4286	18691	9831
4287	18693	9826
4288	18697	9821
4289	18704	9818
4290	18708	9814
4291	18712	9809
4292	18716	9805
4293	18720	9800
4294	18734	9801
4295	18738	9796
4296	18741	9791
4297	18748	9788
4298	18753	9784
4299	18757	9779
4300	18762	9776
4301	18766	9771
4302	18771	9767
4303	18775	9763
4304	18780	9758
4305	18783	9753
4306	18787	9749
4307	18794	9746
4308	18803	9744
4309	18808	9740
4310	18812	9735
4311	18822	9734
4312	18827	9729
4313	18831	9725
4314	18837	9722
4315	18842	9718
4316	18847	9713
4317	18851	9709
4318	18856	9705
4319	18861	9701
4320	18866	9697
4321	18871	9693
4322	18887	9694
4323	18896	9692
4324	18903	9689
4325	18909	9686
4326	18914	9682
4327	18918	9677
4328	18923	9673
4329	18928	9669
4330	18933	9665
4331	18938	9661
4332	18944	9658
4333	18950	9654
4334	18955	9650
4335	18961	9647
4336	18966	9643
4337	18971	9639
4338	18976	9634
4339	18981	9630
4340	18985	9625
4341	18989	9621
4342	18994	9617
4343	18999	9613
4344	19004	9609
4345	19009	9605
4346	19013	9600
4347	19018	9596
4348	19021	9591
4349	19025	9587
4350	19029	9582
4351	19034	9578
4352	19038	9573
4353	19043	9569
4354	19047	9565
4355	19053	9561
4356	19061	9559
4357	19065	9554
4358	19070	9550
4359	19075	9546
4360	19083	9544
4361	19087	9539
4362	19091	9534
4363	19095	9530
4364	19100	9525
4365	19104	9521
4366	19108	9516
4367	19112	9512
4368	19114	9507
4369	19119	9502
4370	19123	9498
4371	19127	9493
4372	19132	9489
4373	19137	9485
4374	19141	9481
4375	19145	9476
4376	19150	9472
4377	19155	9468
4378	19159	9463
4379	19163	9459
4380	19167	9454
4381	19171	9450
4382	19177	9446
4383	19181	9442
4384	19185	9437
4385	19189	9432
4386	19193	9428
4387	19197	9423
4388	19201	9419
4389	19205	9414
4390	19208	9409
4391	19212	9405
4392	19216	9400
4393	19220	9395
4394	19224	9391
4395	19228	9386
4396	19232	9382
4397	19235	9377
4398	19240	9372
4399	19243	9368
4400	19247	9363
4401	19251	9359
4402	19257	9355
4403	19261	9350
4404	19265	9346
4405	19268	9341
4406	19271	9336
4407	19274	9331
4408	19277	9326
4409	19281	9321
4410	19286	9317
4411	19289	9312
4412	19292	9307
4413	19295	9302
4414	19299	9297
4415	19303	9293
4416	19307	9288
4417	19311	9284
4418	19315	9279
4419	19319	9275
4420	19324	9270
4421	19327	9265
4422	19330	9260
4423	19333	9255
4424	19336	9250
4425	19339	9245
4426	19343	9241
4427	19348	9237
4428	19358	9235
4429	19362	9231
4430	19365	9225
4431	19369	9221
4432	19373	9216
4433	19378	9212
4434	19382	9208
4435	19386	9203
4436	19390	9199
4437	19393	9194
4438	19397	9189
4439	19402	9185
4440	19406	9181
4441	19410	9176
4442	19414	9172
4443	19418	9167
4444	19422	9162
4445	19425	9157
4446	19429	9153
4447	19433	9148
4448	19438	9144
4449	19443	9140
4450	19445	9135
4451	19449	9130
4452	19452	9125
4453	19455	9120
4454	19458	9115
4455	19461	9110
4456	19464	9105
4457	19467	9100
4458	19471	9095
4459	19475	9091
4460	19480	9087
4461	19484	9083
4462	19490	9079
4463	19493	9074
4464	19497	9069
4465	19500	9064
4466	19504	9060
4467	19508	9055
4468	19512	9050
4469	19515	9046
4470	19520	9041
4471	19524	9037
4472	19528	9032
4473	19532	9028
4474	19536	9023
4475	19539	9019
4476	19543	9014
4477	19550	9011
4478	19554	9006
4479	19558	9002
4480	19561	8997
4481	19565	8992
4482	19569	8988
4483	19573	8983
4484	19577	8978
4485	19580	8974
4486	19584	8969
4487	19587	8964
4488	19591	8960
4489	19595	8955
4490	19598	8950
4491	19602	8946
4492	19606	8941
4493	19609	8936
4494	19612	8931
4495	19616	8927
4496	19620	8922
4497	19624	8918
4498	19629	8913
4499	19631	8908
4500	19635	8903
4501	19638	8898
4502	19641	8893
4503	19644	8888
4504	19648	8884
4505	19651	8879
4506	19655	8874
4507	19659	8870
4508	19664	8866
4509	19668	8861
4510	19671	8856
4511	19675	8852
4512	19679	8847
4513	19683	8843
4514	19687	8838
4515	19691	8834
4516	19695	8829
4517	19699	8825
4518	19703	8820
4519	19707	8815
4520	19711	8811
4521	19715	8807
4522	19720	8803
4523	19724	8798
4524	19727	8793
4525	19732	8789
4526	19736	8784
4527	19740	8780
4528	19743	8775
4529	19747	8770
4530	19751	8766
4531	19755	8761
4532	19759	8757
4533	19763	8752
4534	19767	8748
4535	19770	8743
4536	19774	8738
4537	19780	8735
4538	19784	8730
4539	19788	8726
4540	19792	8721
4541	19796	8717
4542	19799	8712
4543	19803	8707
4544	19807	8702
4545	19811	8698
4546	19815	8693
4547	19818	8689
4548	19822	8684
4549	19826	8679
4550	19829	8675
4551	19833	8670
4552	19838	8666
4553	19843	8662
4554	19848	8658
4555	19852	8653
4556	19856	8649
4557	19859	8644
4558	19864	8640
4559	19869	8636
4560	19873	8631
4561	19878	8627
4562	19882	8623
4563	19889	8619
4564	19896	8616
4565	19901	8612
4566	19905	8608
4567	19909	8603
4568	19913	8599
4569	19917	8594
4570	19922	8590
4571	19926	8586
4572	19930	8581
4573	19933	8576
4574	19937	8572
4575	19941	8567
4576	19945	8562
4577	19948	8558
4578	19952	8553
4579	19956	8549
4580	19961	8544
4581	19964	8540
4582	19969	8535
4583	19974	8531
4584	19978	8527
4585	19981	8522
4586	19985	8517
4587	19989	8513
4588	19993	8508
4589	19996	8504
4590	20000	8499
4591	20004	8494
4592	20007	8490
4593	20011	8485
4594	20014	8480
4595	20018	8476
4596	20022	8471
4597	20026	8467
4598	20030	8462
4599	20034	8457
4600	20038	8453
4601	20042	8448
4602	20047	8444
4603	20053	8441
4604	20057	8436
4605	20060	8431
4606	20068	8429
4607	20072	8424
4608	20076	8419
4609	20082	8416
4610	20086	8411
4611	20090	8407
4612	20094	8403
4613	20098	8398
4614	20103	8394
4615	20108	8390
4616	20112	8385
4617	20117	8381
4618	20125	8378
4619	20130	8374
4620	20134	8370
4621	20142	8367
4622	20154	8366
4623	20159	8361
4624	20162	8357
4625	20168	8353
4626	20173	8349
4627	20177	8344
4628	20181	8340
4629	20185	8335
4630	20190	8331
4631	20195	8327
4632	20198	8322
4633	20202	8318
4634	20208	8314
4635	20212	8309
4636	20216	8305
4637	20220	8300
4638	20224	8296
4639	20229	8292
4640	20233	8287
4641	20237	8283
4642	20241	8278
4643	20245	8274
4644	20249	8269
4645	20253	8265
4646	20257	8260
4647	20261	8256
4648	20265	8251
4649	20270	8247
4650	20274	8243
4651	20277	8238
4652	20281	8233
4653	20285	8229
4654	20290	8225
4655	20294	8220
4656	20298	8215
4657	20301	8211
4658	20305	8206
4659	20308	8202
4660	20312	8197
4661	20316	8192
4662	20320	8188
4663	20325	8184
4664	20330	8180
4665	20334	8175
4666	20338	8170
4667	20342	8166
4668	20346	8162
4669	20349	8157
4670	20354	8153
4671	20358	8148
4672	20362	8144
4673	20365	8139
4674	20370	8135
4675	20377	8131
4676	20382	8127
4677	20387	8123
4678	20390	8118
4679	20394	8114
4680	20398	8109
4681	20402	8105
4682	20407	8101
4683	20411	8096
4684	20415	8092
4685	20420	8087
4686	20424	8083
4687	20427	8078
4688	20432	8074
4689	20438	8070
4690	20443	8066
4691	20447	8062
4692	20453	8058
4693	20457	8053
4694	20462	8049
4695	20471	8047
4696	20474	8042
4697	20477	8037
4698	20481	8033
4699	20486	8028
4700	20492	8025
4701	20496	8020
4702	20500	8016
4703	20504	8011
4704	20508	8007
4705	20512	8002
4706	20516	7998
4707	20520	7993
4708	20525	7989
4709	20529	7985
4710	20534	7981
4711	20538	7976
4712	20542	7971
4713	20546	7967
4714	20549	7962
4715	20553	7958
4716	20558	7954
4717	20563	7950
4718	20567	7945
4719	20571	7940
4720	20575	7936
4721	20578	7931
4722	20582	7927
4723	20589	7923
4724	20593	7919
4725	20597	7914
4726	20603	7910
4727	20606	7906
4728	20610	7901
4729	20614	7897
4730	20618	7892
4731	20622	7888
4732	20626	7883
4733	20630	7879
4734	20636	7875
4735	20640	7871
4736	20645	7866
4737	20650	7862
4738	20655	7858
4739	20660	7854
4740	20664	7849
4741	20670	7846
4742	20675	7842
4743	20681	7838
4744	20685	7833
4745	20690	7829
4746	20694	7825
4747	20701	7821
4748	20710	7819
4749	20716	7815
4750	20719	7810
4751	20725	7806
4752	20732	7803
4753	20737	7799
4754	20741	7795
4755	20746	7790
4756	20750	7786
4757	20754	7781
4758	20760	7778
4759	20764	7773
4760	20768	7769
4761	20772	7764
4762	20777	7760
4763	20780	7755
4764	20785	7751
4765	20788	7746
4766	20792	7742
4767	20796	7737
4768	20800	7733
4769	20804	7728
4770	20812	7725
4771	20815	7720
4772	20819	7716
4773	20825	7712
4774	20829	7707
4775	20832	7703
4776	20836	7698
4777	20842	7694
4778	20846	7690
4779	20849	7685
4780	20854	7681
4781	20860	7677
4782	20864	7673
4783	20868	7668
4784	20872	7664
4785	20878	7660
4786	20881	7655
4787	20885	7651
4788	20889	7646
4789	20894	7642
4790	20898	7638
4791	20902	7633
4792	20907	7629
4793	20911	7624
4794	20914	7620
4795	20920	7616
