iter	RMSE
3219	3993.282957
3220	3993.076373
3221	3992.862443
3222	3992.72557
3223	3992.522204
3224	3992.270751
3225	3992.181099
3226	3992.047522
3227	3991.936992
3228	3991.826634
3229	3991.688048
3230	3991.50723
3231	3991.323146
3232	3991.051293
3233	3990.889922
3234	3990.684045
3235	3990.587366
3236	3990.405363
3237	3990.224806
3238	3990.109848
3239	3989.994854
3240	3989.763877
3241	3989.589295
3242	3989.401811
3243	3988.986658
3244	3988.848593
3245	3988.542863
3246	3988.460708
3247	3988.367585
3248	3988.218895
3249	3988.013231
3250	3987.88701
3251	3987.64102
3252	3987.517928
3253	3987.238319
3254	3987.160968
3255	3986.830647
3256	3986.688425
3257	3986.539633
3258	3986.350227
3259	3986.201732
3260	3985.8593
3261	3985.744452
3262	3985.527097
3263	3985.064549
3264	3984.765901
3265	3984.593973
3266	3984.242065
3267	3984.026264
3268	3983.768577
3269	3983.58542
3270	3983.452195
3271	3983.320412
3272	3983.12001
3273	3982.89514
3274	3982.627324
3275	3982.441353
3276	3982.315656
3277	3982.182411
3278	3982.052805
3279	3981.900426
3280	3981.762557
3281	3981.601339
3282	3981.437825
3283	3981.241033
3284	3981.097201
3285	3980.975877
3286	3980.803078
3287	3980.676738
3288	3980.552902
3289	3980.457439
3290	3980.184697
3291	3979.338793
3292	3979.21099
3293	3979.095359
3294	3978.916848
3295	3978.757896
3296	3978.496335
3297	3978.338196
3298	3978.083629
3299	3977.939177
3300	3977.825781
3301	3977.691964
3302	3977.468691
3303	3977.202679
3304	3977.025163
3305	3976.908534
3306	3976.679996
3307	3976.540669
3308	3976.016459
3309	3975.887498
3310	3975.577323
3311	3975.474653
3312	3975.310607
3313	3975.114063
3314	3974.958213
3315	3974.853416
3316	3974.703646
3317	3974.51945
3318	3974.408446
3319	3974.26938
3320	3974.063157
3321	3973.955514
3322	3973.881332
3323	3973.062545
3324	3972.78536
3325	3972.606111
3326	3972.467631
3327	3972.266784
3328	3972.184625
3329	3972.037893
3330	3971.880238
3331	3971.695468
3332	3971.435288
3333	3971.295761
3334	3971.112731
3335	3970.991212
3336	3970.829917
3337	3970.691987
3338	3970.596418
3339	3970.396868
3340	3970.318001
3341	3970.166784
3342	3970.068611
3343	3969.849793
3344	3969.445997
3345	3969.095426
3346	3968.962029
3347	3968.758971
3348	3968.611534
3349	3968.474061
3350	3968.263183
3351	3968.135891
3352	3967.687923
3353	3967.3676
3354	3967.281675
3355	3967.177627
3356	3967.027462
3357	3966.916899
3358	3966.728603
3359	3966.480953
3360	3966.266141
3361	3966.171122
3362	3966.062221
3363	3965.802596
3364	3965.695793
3365	3965.457815
3366	3965.2404
3367	3965.028202
3368	3964.849933
3369	3964.750821
3370	3964.661189
3371	3964.516626
3372	3964.366527
3373	3964.266333
3374	3963.992426
3375	3963.572043
3376	3963.375654
3377	3963.29111
3378	3963.201513
3379	3963.07674
3380	3962.911193
3381	3962.76898
3382	3962.573173
3383	3962.482699
3384	3962.23721
3385	3961.983761
3386	3961.847561
3387	3961.756039
3388	3961.643659
3389	3961.506804
3390	3961.340373
3391	3961.187198
3392	3961.025306
3393	3960.946933
3394	3960.816679
3395	3960.691981
3396	3960.512765
3397	3960.272205
3398	3960.084786
3399	3959.999978
3400	3959.904743
3401	3959.704751
3402	3959.580381
3403	3959.501791
3404	3959.384838
3405	3959.187098
3406	3959.104618
3407	3958.966924
3408	3958.802626
3409	3958.485599
3410	3958.322183
3411	3958.235139
3412	3957.963455
3413	3957.837997
3414	3957.709235
3415	3957.612907
3416	3957.346443
3417	3957.230908
3418	3957.080939
3419	3956.970353
3420	3956.758479
3421	3956.441557
3422	3956.190266
3423	3956.045104
3424	3955.898558
3425	3955.780008
3426	3955.616614
3427	3955.448791
3428	3955.257845
3429	3955.135375
3430	3954.822391
3431	3954.628678
3432	3953.553292
3433	3953.422401
3434	3953.326344
3435	3953.136965
3436	3952.877778
3437	3952.656912
3438	3952.56443
3439	3952.381321
3440	3952.164818
3441	3952.075871
3442	3951.96926
3443	3951.728005
3444	3951.505761
3445	3951.336042
3446	3951.2196
3447	3951.023778
3448	3950.855061
3449	3950.4563
3450	3950.323622
3451	3950.154896
3452	3950.089614
3453	3949.96608
3454	3949.853729
3455	3949.670344
3456	3949.537768
3457	3949.425169
3458	3949.214456
3459	3949.093933
3460	3948.963709
3461	3948.723333
3462	3948.46802
3463	3948.377472
3464	3948.16371
3465	3948.00861
3466	3947.760958
3467	3947.598776
3468	3947.473397
3469	3947.337955
3470	3947.227893
3471	3947.055612
3472	3946.916272
3473	3946.812696
3474	3946.692914
3475	3946.39769
3476	3946.152587
3477	3946.055078
3478	3945.856144
3479	3945.695728
3480	3945.290211
3481	3945.117986
3482	3944.933505
3483	3944.814121
3484	3944.603213
3485	3944.484994
3486	3944.303854
3487	3944.147625
3488	3944.00791
3489	3943.777378
3490	3943.591108
3491	3943.377772
3492	3943.191096
3493	3943.067671
3494	3942.867706
3495	3942.722793
3496	3942.552635
3497	3942.468087
3498	3942.327127
3499	3942.230981
3500	3942.064047
3501	3941.842545
3502	3941.585857
3503	3941.436836
3504	3941.252548
3505	3941.168081
3506	3940.968992
3507	3940.785186
3508	3940.589336
3509	3940.396406
3510	3940.315567
3511	3940.057421
3512	3939.915232
3513	3939.708303
3514	3939.503706
3515	3939.366747
3516	3939.252207
3517	3939.045097
3518	3938.87508
3519	3938.715781
3520	3938.516835
3521	3938.403989
3522	3938.267166
3523	3938.165141
3524	3938.002537
3525	3937.833737
3526	3937.704713
3527	3937.457765
3528	3937.073915
3529	3936.986766
3530	3936.771258
3531	3936.567938
3532	3936.467497
3533	3936.207347
3534	3936.107274
3535	3935.900847
3536	3935.740215
3537	3935.583899
3538	3935.463879
3539	3935.354248
3540	3935.219702
3541	3935.048785
3542	3934.951365
3543	3934.844994
3544	3934.72134
3545	3934.401111
3546	3934.217953
3547	3934.058527
3548	3933.936761
3549	3933.847807
3550	3933.750055
3551	3933.592304
3552	3933.476751
3553	3933.374908
3554	3933.192113
3555	3933.09753
3556	3932.850225
3557	3932.738423
3558	3932.561968
3559	3932.428296
3560	3932.134231
3561	3932.039024
3562	3931.933867
3563	3931.770107
3564	3931.680843
3565	3931.52584
3566	3931.229965
3567	3931.090994
3568	3931.009277
3569	3930.793782
3570	3930.647433
3571	3930.473935
3572	3930.32542
3573	3930.148114
3574	3929.985188
3575	3929.881525
3576	3929.7271
3577	3929.648094
3578	3929.501237
3579	3929.407958
3580	3929.264103
3581	3929.121687
3582	3929.047851
3583	3928.933536
3584	3928.72276
3585	3928.479209
3586	3928.250398
3587	3927.752074
3588	3927.55059
3589	3927.446757
3590	3927.28739
3591	3926.8779
3592	3926.752382
3593	3926.653015
3594	3926.527283
3595	3926.232466
3596	3925.838692
3597	3925.696048
3598	3925.513586
3599	3925.366058
3600	3925.180869
3601	3924.962266
3602	3924.817179
3603	3924.718211
3604	3924.637647
3605	3924.509044
3606	3924.285253
3607	3923.768322
3608	3923.47997
3609	3923.31351
3610	3923.212957
3611	3923.027831
3612	3922.858202
3613	3922.514321
3614	3922.348853
3615	3922.190108
3616	3922.055889
3617	3921.842172
3618	3921.745819
3619	3921.593939
3620	3921.358427
3621	3921.28775
3622	3921.183915
3623	3921.030525
3624	3920.838153
3625	3920.556132
3626	3920.186527
3627	3920.117216
3628	3919.965841
3629	3919.847013
3630	3919.710437
3631	3919.597803
3632	3919.482403
3633	3919.352767
3634	3919.222475
3635	3918.865662
3636	3918.675464
3637	3918.485688
3638	3918.374793
3639	3918.282809
3640	3918.07369
3641	3917.912713
3642	3917.731631
3643	3917.654933
3644	3917.563925
3645	3917.486488
3646	3917.123726
3647	3916.737527
3648	3916.651215
3649	3916.490128
3650	3916.352695
3651	3916.252692
3652	3916.081459
3653	3915.924264
3654	3915.317178
3655	3915.126956
3656	3914.854231
3657	3914.723055
3658	3914.497763
3659	3914.385558
3660	3914.237045
3661	3914.041976
3662	3913.906682
3663	3913.647275
3664	3913.527916
3665	3913.435558
3666	3913.303336
3667	3913.211907
3668	3913.029245
3669	3912.923092
3670	3912.742254
3671	3912.639729
3672	3912.409237
3673	3912.217297
3674	3912.084343
3675	3911.940352
3676	3911.778909
3677	3911.591651
3678	3911.380173
3679	3911.14827
3680	3911.010334
3681	3910.856929
3682	3910.755039
3683	3910.59205
3684	3910.374315
3685	3910.311093
3686	3910.193945
3687	3910.025472
3688	3909.904909
3689	3909.789333
3690	3909.647612
3691	3909.547731
3692	3909.471099
3693	3909.290045
3694	3909.128232
3695	3908.971951
3696	3908.881332
3697	3908.66105
3698	3908.541765
3699	3908.447107
3700	3908.332375
3701	3908.246424
3702	3907.952414
3703	3907.880844
3704	3907.788798
3705	3907.650065
3706	3907.478487
3707	3907.370924
3708	3907.201034
3709	3907.081654
3710	3907.000115
3711	3906.86001
3712	3906.675575
3713	3906.43165
3714	3906.32891
3715	3906.153486
3716	3905.995855
3717	3905.740694
3718	3905.529219
3719	3905.422832
3720	3905.317668
3721	3905.218041
3722	3905.098419
3723	3904.869626
3724	3904.705984
3725	3904.54643
3726	3904.472901
3727	3904.236806
3728	3904.135067
3729	3903.98654
3730	3903.728806
3731	3903.390349
3732	3903.255757
3733	3903.13151
3734	3902.928904
3735	3902.812035
3736	3902.726982
3737	3902.57975
3738	3902.225913
3739	3902.120961
3740	3901.877923
3741	3901.72211
3742	3901.635905
3743	3901.525115
3744	3901.28303
3745	3901.136638
3746	3900.963613
3747	3900.556127
3748	3900.412734
3749	3900.332177
3750	3900.217304
3751	3900.127952
3752	3899.985529
3753	3899.889044
3754	3899.678864
3755	3899.579621
3756	3899.493499
3757	3899.357598
3758	3899.16595
3759	3899.049101
3760	3898.8516
3761	3898.765951
3762	3898.640169
3763	3898.523042
3764	3898.365616
3765	3898.272594
3766	3898.133551
3767	3898.006636
3768	3897.915845
3769	3897.471116
3770	3897.371062
3771	3897.282198
3772	3897.139182
3773	3896.955579
3774	3896.863137
3775	3896.390892
3776	3896.291896
3777	3896.215546
3778	3896.02417
3779	3895.933447
3780	3895.832383
3781	3895.772226
3782	3895.675811
3783	3895.588831
3784	3895.480784
3785	3895.408889
3786	3895.293993
3787	3894.995513
3788	3894.92389
3789	3894.750608
3790	3894.620531
3791	3894.43855
3792	3894.310011
3793	3894.166635
3794	3894.033994
3795	3893.850652
3796	3893.790072
3797	3893.561374
3798	3893.361178
3799	3893.256649
3800	3893.144889
3801	3892.991623
3802	3892.872731
3803	3892.744558
3804	3892.540511
3805	3892.435971
3806	3892.24874
3807	3892.147786
3808	3892.052731
3809	3891.957188
3810	3891.813007
3811	3891.682833
3812	3891.589133
3813	3891.401909
3814	3891.184419
3815	3891.100573
3816	3891.024219
3817	3890.917086
3818	3890.795697
3819	3890.626221
3820	3890.476149
3821	3890.292575
3822	3890.141318
3823	3889.999726
3824	3889.879286
3825	3889.680798
3826	3889.490654
3827	3889.394838
3828	3889.337291
3829	3889.082485
3830	3889.017864
3831	3888.847743
3832	3888.725704
3833	3888.609581
3834	3888.444124
3835	3888.276509
3836	3888.105155
3837	3888.013418
3838	3887.904001
3839	3887.745285
3840	3887.567771
3841	3887.490739
3842	3887.33238
3843	3887.076729
3844	3886.905974
3845	3886.826616
3846	3886.71676
3847	3886.586988
3848	3886.438121
3849	3886.349246
3850	3886.293364
3851	3886.182458
3852	3886.072921
3853	3885.874496
3854	3885.687445
3855	3885.564602
3856	3885.501193
3857	3885.3662
3858	3885.24212
3859	3885.064826
3860	3884.932549
3861	3884.808929
3862	3884.695227
3863	3884.574393
3864	3884.408309
3865	3884.312923
3866	3884.189235
3867	3884.089054
3868	3884.001346
3869	3883.899017
3870	3883.77347
3871	3883.689889
3872	3883.556227
3873	3883.382403
3874	3883.241433
3875	3883.156906
3876	3883.019581
3877	3882.936534
3878	3882.836719
3879	3882.760669
3880	3882.560172
3881	3882.433233
3882	3882.366653
3883	3882.300835
3884	3882.146036
3885	3881.966077
3886	3881.698612
3887	3881.584916
3888	3881.540477
3889	3881.375335
3890	3881.269711
3891	3881.135917
3892	3881.000733
3893	3880.873909
3894	3880.768252
3895	3880.652669
3896	3880.553375
3897	3880.473298
3898	3880.375846
3899	3880.237975
3900	3880.156311
3901	3880.021535
3902	3879.892619
3903	3879.759199
3904	3879.53326
3905	3879.371429
3906	3879.269013
3907	3879.123782
3908	3878.967488
3909	3878.719656
3910	3878.602537
3911	3878.522876
3912	3878.444245
3913	3878.343045
3914	3878.203996
3915	3878.098306
3916	3877.752188
3917	3877.67133
3918	3877.562188
3919	3877.450113
3920	3877.211811
3921	3876.968808
3922	3876.844511
3923	3876.672172
3924	3876.591629
3925	3876.457391
3926	3876.324356
3927	3876.21723
3928	3876.110242
3929	3875.975294
3930	3875.862877
3931	3875.719207
3932	3875.617059
3933	3875.383607
3934	3875.156095
3935	3875.038823
3936	3874.70941
3937	3874.619546
3938	3874.528839
3939	3874.395583
3940	3874.235001
3941	3874.11681
3942	3873.923038
3943	3873.552567
3944	3873.423642
3945	3873.331131
3946	3873.260054
3947	3873.195885
3948	3873.001442
3949	3872.892887
3950	3872.659897
3951	3872.496239
3952	3872.276491
3953	3872.105669
3954	3872.035148
3955	3871.905601
3956	3871.808475
3957	3871.735664
3958	3871.63713
3959	3871.563919
3960	3871.409818
3961	3871.228802
3962	3871.082998
3963	3870.966882
3964	3870.786258
3965	3870.449089
3966	3870.36893
3967	3870.270543
3968	3870.113121
3969	3869.976713
3970	3869.847226
3971	3869.79196
3972	3869.629944
3973	3869.404244
3974	3869.348966
3975	3869.18492
3976	3869.116893
3977	3868.876085
3978	3868.77574
3979	3868.629959
3980	3868.380801
3981	3868.04756
3982	3867.977068
3983	3867.862815
3984	3867.595652
3985	3867.337674
3986	3867.184804
3987	3867.018526
3988	3866.888306
3989	3866.777793
3990	3866.557276
3991	3866.43175
3992	3866.305656
3993	3866.168931
3994	3865.987979
3995	3865.867093
3996	3865.781829
3997	3865.679103
3998	3865.509768
3999	3865.450723
4000	3865.28549
4001	3865.135012
4002	3864.912239
4003	3864.793122
4004	3864.68238
4005	3864.551054
4006	3864.462803
4007	3864.293029
4008	3864.151672
4009	3864.015375
4010	3863.876923
4011	3863.80064
4012	3863.529626
4013	3863.407447
4014	3863.254963
4015	3863.017295
4016	3862.602734
4017	3862.526414
4018	3862.468973
4019	3862.378655
4020	3862.176883
4021	3862.096643
4022	3862.014436
4023	3861.865706
4024	3861.712719
4025	3861.332531
4026	3861.237268
4027	3861.103781
4028	3861.024187
4029	3860.802959
4030	3860.703105
4031	3860.48888
4032	3860.318872
4033	3860.199077
4034	3860.09542
4035	3860.005649
4036	3859.921358
4037	3859.804166
4038	3859.645087
4039	3859.556599
4040	3859.486553
4041	3859.392981
4042	3859.275171
4043	3859.123197
4044	3859.053349
4045	3858.926316
4046	3858.795362
4047	3858.631428
4048	3858.563173
4049	3858.345811
4050	3858.255912
4051	3858.127165
4052	3857.996362
4053	3857.923566
4054	3857.756402
4055	3857.673428
4056	3857.554955
4057	3857.380852
4058	3857.326406
4059	3857.25383
4060	3857.019346
4061	3856.944326
4062	3856.824542
4063	3856.674915
4064	3856.548312
4065	3856.449027
4066	3856.349953
4067	3856.227325
4068	3856.071006
4069	3855.958661
4070	3855.875477
4071	3855.754723
4072	3855.609182
4073	3855.375031
4074	3855.224541
4075	3855.128433
4076	3854.980803
4077	3854.888977
4078	3854.70972
4079	3854.525182
4080	3854.43463
4081	3854.282377
4082	3854.220841
4083	3854.098974
4084	3854.022088
4085	3853.945937
4086	3853.888914
4087	3853.806651
4088	3853.691137
4089	3853.520548
4090	3853.249015
4091	3853.186427
4092	3853.099498
4093	3853.019924
4094	3852.826983
4095	3852.694783
4096	3852.61064
4097	3852.454789
4098	3852.377203
4099	3852.256704
4100	3852.01746
4101	3851.926248
4102	3851.806159
4103	3851.714136
4104	3851.571469
4105	3851.498248
4106	3851.383338
4107	3851.281637
4108	3851.199138
4109	3851.119836
4110	3850.885376
4111	3850.753668
4112	3850.674397
4113	3850.553525
4114	3850.422515
4115	3850.349686
4116	3850.291835
4117	3849.990427
4118	3849.805073
4119	3849.630139
4120	3849.410867
4121	3849.260417
4122	3849.128627
4123	3849.049459
4124	3848.969636
4125	3848.602935
4126	3848.503015
4127	3848.391382
4128	3848.247229
4129	3848.143767
4130	3848.05659
4131	3847.818853
4132	3847.560838
4133	3847.458498
4134	3847.371548
4135	3847.170336
4136	3846.985409
4137	3846.901442
4138	3846.755885
4139	3846.475967
4140	3846.34327
4141	3846.260387
4142	3846.142979
4143	3846.010727
4144	3845.861563
4145	3845.67911
4146	3845.498933
4147	3845.426638
4148	3845.305644
4149	3845.129775
4150	3845.012169
4151	3844.889774
4152	3844.778442
4153	3844.660705
4154	3844.528275
4155	3844.393848
4156	3844.31876
4157	3844.23071
4158	3844.147505
4159	3843.98079
4160	3843.837763
4161	3843.768404
4162	3843.625675
4163	3843.284951
4164	3843.118055
4165	3842.994867
4166	3842.871844
4167	3842.701579
4168	3842.538576
4169	3842.457306
4170	3842.378802
4171	3842.304795
4172	3842.238241
4173	3842.102055
4174	3841.985743
4175	3841.812278
4176	3841.705024
4177	3841.443858
4178	3841.206462
4179	3841.080799
4180	3840.998965
4181	3840.937101
4182	3840.880188
4183	3840.763438
4184	3840.607726
4185	3840.41993
4186	3840.364768
4187	3840.273296
4188	3840.156987
4189	3839.715176
4190	3839.616489
4191	3839.38106
4192	3839.308736
4193	3839.153449
4194	3839.055314
4195	3838.99594
4196	3838.911762
4197	3838.735182
4198	3838.649448
4199	3838.54154
4200	3838.497877
4201	3838.402702
4202	3838.274589
4203	3838.182013
4204	3838.003518
4205	3837.895803
4206	3837.721265
4207	3837.391015
4208	3837.309774
4209	3837.09406
4210	3836.928904
4211	3836.827403
4212	3836.614421
4213	3836.564099
4214	3836.48343
4215	3836.279997
4216	3836.210606
4217	3836.047059
4218	3835.9672
4219	3835.864242
4220	3835.76047
4221	3835.60617
4222	3834.80721
4223	3834.581498
4224	3834.441612
4225	3834.281361
4226	3834.034918
4227	3833.911999
4228	3833.851394
4229	3833.762669
4230	3833.617983
4231	3833.54475
4232	3833.419375
4233	3833.330565
4234	3833.225083
4235	3833.147524
4236	3833.074198
4237	3832.965671
4238	3832.831428
4239	3832.704456
4240	3832.450958
4241	3832.375066
4242	3832.279099
4243	3832.197204
4244	3832.097074
4245	3831.925466
4246	3831.792207
4247	3831.547314
4248	3831.365268
4249	3831.302904
4250	3831.196035
4251	3830.978545
4252	3830.794774
4253	3830.453046
4254	3830.323256
4255	3830.274232
4256	3830.023393
4257	3829.921563
4258	3829.824566
4259	3829.729491
4260	3829.666961
4261	3829.463976
4262	3829.391033
4263	3829.297488
4264	3828.877147
4265	3828.810122
4266	3828.698142
4267	3828.604868
4268	3828.46179
4269	3828.378656
4270	3828.189428
4271	3827.983499
4272	3827.879828
4273	3827.829073
4274	3827.756226
4275	3827.672109
4276	3827.61433
4277	3827.481974
4278	3827.387251
4279	3827.268297
4280	3827.108796
4281	3826.877436
4282	3826.587093
4283	3826.460888
4284	3826.385
4285	3826.323914
4286	3826.176036
4287	3826.07668
4288	3825.970228
4289	3825.805165
4290	3825.653303
4291	3825.541177
4292	3825.474415
4293	3825.31576
4294	3825.229003
4295	3825.165897
4296	3825.068513
4297	3824.908537
4298	3824.700456
4299	3824.596386
4300	3824.503786
4301	3824.369583
4302	3824.173322
4303	3824.025783
4304	3823.949483
4305	3823.801892
4306	3823.692095
4307	3823.534184
4308	3823.444523
4309	3823.342312
4310	3823.232021
4311	3823.179913
4312	3823.085708
4313	3822.95201
4314	3822.597511
4315	3822.395853
4316	3822.175268
4317	3822.078597
4318	3821.974739
4319	3821.838292
4320	3821.727294
4321	3821.66958
4322	3821.513458
4323	3821.408002
4324	3820.895214
4325	3820.800811
4326	3820.711047
4327	3820.541911
4328	3820.445774
4329	3820.380595
4330	3820.278822
4331	3820.16169
4332	3819.951682
4333	3819.854937
4334	3819.804755
4335	3819.687956
4336	3819.379751
4337	3819.298894
4338	3819.160494
4339	3819.042657
4340	3818.957958
4341	3818.899526
4342	3818.848453
4343	3818.777791
4344	3818.686722
4345	3818.560912
4346	3818.371801
4347	3818.27892
4348	3818.18402
4349	3818.107815
4350	3817.832567
4351	3817.753012
4352	3817.6867
4353	3817.563686
4354	3817.483565
4355	3817.412653
4356	3817.283577
4357	3817.16449
4358	3816.923969
4359	3816.779099
4360	3816.678454
4361	3816.601637
4362	3816.382468
4363	3816.229979
4364	3816.055258
4365	3815.956032
4366	3815.860092
4367	3815.764941
4368	3815.679029
4369	3815.591857
4370	3815.492994
4371	3815.421541
4372	3815.278149
4373	3815.144187
4374	3815.056874
4375	3814.940782
4376	3814.827365
4377	3814.690375
4378	3814.611032
4379	3814.510602
4380	3814.371845
4381	3814.21899
4382	3814.091428
4383	3813.96952
4384	3813.75246
4385	3813.686844
4386	3813.569291
4387	3813.389143
4388	3813.164006
4389	3813.110656
4390	3813.019675
4391	3812.907769
4392	3812.819887
4393	3812.6806
4394	3812.471616
4395	3812.32009
4396	3812.24006
4397	3812.144764
4398	3812.016499
4399	3811.888898
4400	3811.797455
4401	3811.734013
4402	3811.617175
4403	3811.42311
4404	3811.031307
4405	3810.938691
4406	3810.82884
4407	3810.719979
4408	3810.661905
4409	3810.566911
4410	3810.253197
4411	3810.122681
4412	3810.00666
4413	3809.929383
4414	3809.808545
4415	3809.733271
4416	3809.656663
4417	3809.454076
4418	3809.355184
4419	3809.212276
4420	3808.979685
4421	3808.873145
4422	3808.70181
4423	3808.551722
4424	3808.471863
4425	3808.364052
4426	3808.109326
4427	3808.0145
4428	3807.934013
4429	3807.879033
4430	3807.809772
4431	3807.661152
4432	3807.489172
4433	3807.423254
4434	3807.371065
4435	3807.151558
4436	3806.967736
4437	3806.815166
4438	3806.613322
4439	3806.51846
4440	3806.453
4441	3806.25942
4442	3806.126629
4443	3806.076825
4444	3805.881784
4445	3805.822152
4446	3805.732721
4447	3805.611685
4448	3805.517243
4449	3805.427149
4450	3805.35703
4451	3805.282409
4452	3805.203249
4453	3805.127888
4454	3805.021086
4455	3804.900467
4456	3804.767763
4457	3804.696176
4458	3804.549179
4459	3804.454789
4460	3804.347681
4461	3804.268234
4462	3804.078893
4463	3803.938652
4464	3803.614606
4465	3803.570024
4466	3803.443265
4467	3803.26259
4468	3803.156054
4469	3803.102607
4470	3803.032322
4471	3802.838986
4472	3802.691391
4473	3802.60852
4474	3801.583942
4475	3801.478532
4476	3801.293733
4477	3801.078767
4478	3801.012363
4479	3800.890677
4480	3800.79742
4481	3800.722334
4482	3800.627045
4483	3800.510185
4484	3800.451053
4485	3800.364161
4486	3800.308473
4487	3800.162064
4488	3800.110925
4489	3800.031258
4490	3799.938034
4491	3799.868186
4492	3799.713856
4493	3799.623389
4494	3799.510868
4495	3799.353339
4496	3799.076183
4497	3798.871557
4498	3798.739854
4499	3798.680092
4500	3798.629376
4501	3798.488122
4502	3798.337068
4503	3798.26847
4504	3798.208174
4505	3798.141828
4506	3798.023313
4507	3797.961538
4508	3796.902349
4509	3796.823684
4510	3796.748848
4511	3796.526207
4512	3796.352922
4513	3796.268764
4514	3796.152425
4515	3796.004458
4516	3795.70596
4517	3795.614138
4518	3795.442989
4519	3795.33912
4520	3795.1553
4521	3795.042889
4522	3794.907711
4523	3794.138141
4524	3794.034447
4525	3793.890854
4526	3793.834961
4527	3793.604963
4528	3793.483532
4529	3793.382301
4530	3793.331478
4531	3793.199829
4532	3793.011152
4533	3792.846622
4534	3792.761944
4535	3792.713879
4536	3792.633894
4537	3792.566537
4538	3792.403243
4539	3792.301145
4540	3792.225868
4541	3792.179473
4542	3792.12128
4543	3792.056885
4544	3791.977087
4545	3791.856984
4546	3791.729669
4547	3791.648155
4548	3791.505874
4549	3791.385472
4550	3791.270059
4551	3791.11007
4552	3790.726643
4553	3790.5466
4554	3790.44862
4555	3790.254058
4556	3790.108442
4557	3790.044644
4558	3789.887511
4559	3789.810507
4560	3789.735871
4561	3789.653804
4562	3789.598098
4563	3789.381196
4564	3789.140686
4565	3788.966078
4566	3788.885782
4567	3788.788401
4568	3788.706825
4569	3788.591971
4570	3788.51542
4571	3788.415898
4572	3788.27224
4573	3787.933188
4574	3787.875368
4575	3787.823434
4576	3787.570007
4577	3787.480117
4578	3787.36574
4579	3787.121168
4580	3786.95941
4581	3786.775786
4582	3786.690325
4583	3786.626271
4584	3786.562762
4585	3786.499956
4586	3786.413909
4587	3786.297646
4588	3786.215118
4589	3785.965514
4590	3785.860888
4591	3785.766792
4592	3785.690671
4593	3785.508239
4594	3785.417959
4595	3785.317778
4596	3785.252877
4597	3785.18326
4598	3785.000654
4599	3784.892351
4600	3784.828731
4601	3784.721619
4602	3784.553762
4603	3784.484109
4604	3784.436215
4605	3784.391296
4606	3784.274921
4607	3784.205274
4608	3784.122521
4609	3784.020204
4610	3783.796871
4611	3783.727863
4612	3783.610219
4613	3783.532745
4614	3783.348855
4615	3783.297946
4616	3783.174131
4617	3783.09819
4618	3782.972
4619	3782.909946
4620	3782.829335
4621	3782.659932
4622	3782.534804
4623	3782.393542
4624	3782.288208
4625	3782.22359
4626	3781.983939
4627	3781.941534
4628	3781.866588
4629	3781.791748
4630	3781.713918
4631	3781.533731
4632	3781.456697
4633	3781.351614
4634	3781.116939
4635	3780.942037
4636	3780.882811
4637	3780.796877
4638	3780.718267
4639	3780.61936
4640	3780.574054
4641	3780.504888
4642	3780.360319
4643	3780.285997
4644	3780.203374
4645	3780.096769
4646	3779.999717
4647	3779.695696
4648	3779.534355
4649	3779.466299
4650	3779.365423
4651	3779.255664
4652	3779.137569
4653	3779.009661
4654	3778.713612
4655	3778.586736
4656	3778.393546
4657	3778.288527
4658	3778.202015
4659	3778.15024
4660	3778.105302
4661	3778.002833
4662	3777.797432
4663	3777.700768
4664	3777.590981
4665	3777.198836
4666	3777.154586
4667	3777.08821
4668	3776.875269
4669	3776.673212
4670	3776.630155
4671	3776.524942
4672	3776.413531
4673	3776.241004
4674	3776.075587
4675	3776.027114
4676	3775.943699
4677	3775.850554
4678	3775.781022
4679	3775.71255
4680	3775.623644
4681	3775.543078
4682	3775.434732
4683	3775.147758
4684	3774.95244
4685	3774.865403
4686	3774.715946
4687	3774.658738
4688	3774.372503
4689	3774.22912
4690	3774.176913
4691	3774.057038
4692	3774.015629
4693	3773.872992
4694	3773.64588
4695	3773.349889
4696	3773.170715
4697	3773.005218
4698	3772.924003
4699	3772.791315
4700	3772.7014
4701	3772.664747
4702	3772.546817
4703	3772.420662
4704	3772.252309
4705	3772.150495
4706	3772.08189
4707	3771.992302
4708	3771.915442
4709	3771.76944
4710	3771.641864
4711	3771.55421
4712	3771.502018
4713	3771.388145
4714	3771.279563
4715	3771.153552
4716	3771.082784
4717	3770.958613
4718	3770.868066
4719	3770.733073
4720	3770.628455
4721	3770.542125
4722	3770.3804
4723	3770.259559
4724	3770.175963
4725	3770.09283
4726	3769.955251
4727	3769.900497
4728	3769.813215
4729	3769.724934
4730	3769.614646
4731	3769.511092
4732	3769.438794
4733	3769.342301
4734	3769.291699
4735	3769.105063
4736	3768.935337
4737	3768.810751
4738	3768.740702
4739	3768.683556
4740	3768.602423
4741	3768.455151
4742	3768.279657
4743	3768.22034
4744	3768.134639
4745	3768.043221
4746	3767.953629
4747	3767.823205
4748	3767.68035
4749	3767.610813
4750	3767.528918
4751	3767.475646
4752	3767.419343
4753	3767.311702
4754	3767.224859
4755	3767.124769
4756	3767.040833
4757	3766.969777
4758	3766.843557
4759	3766.761493
4760	3766.647085
4761	3766.541566
4762	3766.305502
4763	3766.187083
4764	3766.130142
4765	3766.026293
4766	3765.787623
4767	3765.627748
4768	3765.534964
4769	3765.37961
4770	3765.283211
4771	3765.193658
4772	3765.089075
4773	3765.014755
